grocery,food,other
1245,54,1237
1114,48,393
2107,739,3233
2757,345,2071
1648,87,1795
1095,217,1450
1110,1026,1067
674,1210,2209
917,1349,819
1940,1396,2532
2000,475,2695
1458,1412,3426
1585,1354,1138
1629,276,115
622,509,3014
1646,654,2087
597,1369,3409
765,1120,1463
554,803,2032
844,1192,870
1427,1134,1998
1180,519,1083
1091,1001,2110
2484,752,194
2332,1315,301
1002,286,2761
1517,1427,3341
499,737,2504
2425,1016,3407
2601,1337,2648
2722,1262,2906
1041,136,1325
2978,381,2238
376,1340,800
1553,1289,3387
286,609,2523
258,1033,589
1866,905,684
1956,335,46
991,404,1787
1348,67,3381
786,914,79
160,115,2227
1974,299,1699
1596,283,277
1714,1017,416
1016,863,2066
268,1135,1814
490,297,2662
847,169,1140
415,978,2665
728,870,1869
2722,92,1368
1789,509,2274
2470,372,1645
648,760,1669
1796,600,1559
1169,808,2043
2172,326,216
2697,1315,1359
881,68,2563
1455,1170,2991
2483,617,1181
12,1008,1874
2518,493,146
1120,1397,2966
1948,462,518
431,24,13
2073,8,438
865,14,1745
805,201,3086
1358,22,2529
107,150,227
190,694,1701
1680,251,2449
71,287,2643
25,1397,2800
588,1414,1118
376,1167,1645
2206,367,2214
2710,1174,3141
1574,183,2815
2733,158,344
1868,203,2844
1864,248,2778
1763,384,417
2720,1446,2153
1587,270,255
2391,415,3372
1491,179,2736
762,279,667
2105,599,2154
2137,1279,959
614,22,3300
1134,1404,1692
1293,1138,434
2847,1369,2594
2563,657,275
2774,98,1547
2570,486,1632
2606,159,1208
1468,1036,2769
889,286,1740
1086,128,2367
776,323,1744
804,764,2816
2564,1154,1821
505,359,3250
167,492,1819
1169,1393,2279
494,1400,3076
2265,670,328
730,948,2699
2016,468,3056
1480,1298,2779
619,332,684
301,582,981
827,312,18
592,1021,3262
2879,243,2128
1615,879,2658
1523,439,3333
2621,586,421
866,1324,1767
703,1203,2219
1900,1359,595
2607,956,965
2199,690,3350
2760,735,2515
128,286,2119
787,1400,2888
348,241,623
93,836,2954
965,899,1392
317,207,2577
605,1443,3008
805,703,18
2722,1099,2647
1133,1324,1835
1022,630,526
1844,1488,2008
380,1014,280
270,283,1630
1165,1262,2753
2166,71,184
452,1028,260
1756,1161,1436
708,1192,2509
368,1260,1672
1819,1210,2956
1360,282,3429
1224,635,434
311,1461,314
72,511,1180
2076,1343,33
2514,1019,1022
1216,351,2527
2811,1271,537
883,403,1587
1444,508,1049
24,738,1353
2674,762,1582
2667,1398,453
1373,1198,2122
2523,287,1635
136,39,974
2762,1128,2807
1486,1176,1001
127,1433,1882
594,1168,701
1980,698,3401
328,741,947
158,621,756
2997,469,436
618,643,3264
611,388,2315
664,1437,927
87,1239,1652
2526,309,1590
577,875,704
249,854,646
2813,222,2288
1722,1438,3463
512,456,2416
1206,1011,1014
2470,496,3030
1896,1481,2712
0,653,1299
2595,758,2937
2541,1371,399
193,192,1447
1496,17,503
1462,588,2246
433,355,1259
578,1165,2344
1437,1148,2665
1370,1308,308
2032,951,847
1408,1344,2902
1896,886,2455
2313,1033,719
2263,794,781
2876,664,3323
1197,1123,3301
1693,1368,494
1648,1298,201
1155,867,3267
2300,785,2186
1025,1446,458
1559,767,1258
2248,716,1024
2639,949,3298
1217,1195,2357
2809,1208,2994
869,846,805
2229,1237,3380
324,692,2621
2673,1310,475
1265,447,2732
2379,837,1067
1797,161,57
1008,776,962
2087,504,325
2226,1246,2147
2895,1106,2452
280,1091,3038
2050,55,3270
2896,1498,2310
247,626,1833
2725,1210,920
1079,834,2836
1184,1364,1159
276,31,2473
1832,324,3465
1524,501,217
404,224,1634
1598,406,1178
1750,630,1971
2226,1429,3225
278,508,2907
1257,324,3168
132,339,3311
191,1302,2243
2710,1156,1532
147,680,183
1157,861,3278
2006,1322,1255
1030,821,1821
679,564,1828
2993,1108,2620
1597,950,597
2991,934,2109
2177,575,717
1104,498,2400
2067,958,2391
1842,1415,2892
1455,984,2318
2006,272,1649
924,463,2014
1716,980,2914
1318,761,387
1363,1193,2249
461,390,2404
353,573,915
993,164,2217
1949,219,1403
2796,1157,2774
2910,756,2224
2362,310,303
2278,240,109
1947,359,3208
1465,442,2783
2755,627,1061
2115,38,2508
2215,1348,1580
2168,98,978
1717,1262,1397
893,608,2167
1335,1013,2185
2787,737,1053
909,1253,3182
2176,864,243
175,148,2719
743,161,3430
852,1300,2464
2956,1136,8
2723,1182,2678
163,600,2795
137,920,549
1232,850,555
1101,1147,2809
2154,1081,593
690,61,2873
2077,547,515
659,921,1077
1803,831,401
4,945,3197
978,678,1655
107,690,409
993,942,1631
2060,957,1793
2686,5,791
1267,1419,1685
1221,714,2323
2964,938,2341
2554,514,1970
2402,567,725
41,1026,66
2628,1465,2055
1840,1342,2619
2018,486,3432
1288,1150,1706
822,792,3215
999,321,771
1478,983,1401
2423,1169,3131
288,799,3497
2756,266,3141
881,1398,211
1276,74,283
1191,244,1842
1772,1345,828
1776,600,2988
766,72,880
1362,368,1226
1150,1190,309
2818,295,2366
676,948,3471
1684,651,1778
2904,1085,1277
73,1039,1731
2101,2,919
427,702,2909
2626,1081,2928
2240,100,2146
914,190,3288
2381,977,3075
1354,1015,637
1884,1251,1765
1306,686,1475
2046,935,1529
407,1118,1655
1853,282,2424
1177,125,3280
1655,721,2801
2087,51,3112
2756,452,2759
2427,1470,2858
309,204,2349
1003,1002,2373
2602,8,572
1328,1040,2895
2636,1161,2472
418,294,2343
1702,803,2046
2016,757,1215
2796,305,1292
2405,261,1776
2448,45,2937
2992,1315,2790
2017,1398,3066
752,860,3310
1496,611,1267
2577,1064,2828
1214,996,2810
820,511,1067
2036,1201,1537
1742,977,2857
1593,1163,3054
2980,1055,1286
1535,1460,470
1143,819,2188
789,73,1012
30,1199,1448
2845,892,2864
957,19,1255
2918,1263,293
1617,1432,2557
2324,1060,484
1421,1338,94
585,843,1568
2486,1353,215
413,77,3134
1571,1052,3181
2148,379,2118
793,1191,433
824,748,1249
2407,432,2128
1062,381,2176
2467,233,2002
2741,933,1858
414,268,3367
235,666,2667
935,848,1625
1086,880,3022
2588,539,507
715,1325,2546
131,777,3195
2411,1111,2881
410,787,2761
262,1077,2240
1901,1172,3318
1726,197,1536
1098,514,2504
818,1409,2215
1857,1305,2903
691,492,2507
2904,101,1092
1485,413,51
682,438,1344
84,1086,1418
2210,739,1403
2406,25,722
2855,558,2527
2872,104,1041
1206,184,2889
962,1309,2221
2968,1196,2661
2317,209,3152
794,857,1613
1958,362,2849
1083,1067,1876
465,1002,1313
207,518,1776
60,525,2346
1579,141,266
78,1363,2909
2253,1094,3462
225,164,2059
655,1304,1634
2657,733,404
173,562,2185
1297,947,3063
2736,989,660
2964,926,2809
2315,746,2013
2430,477,262
128,306,1788
449,709,3172
1345,1293,1539
2257,445,1865
208,89,1755
2214,164,137
2086,1342,857
2673,1027,1366
1318,110,2520
1858,267,737
1195,789,874
2735,1296,563
942,199,2937
2409,175,38
2491,542,2108
1103,991,2336
2289,735,1087
322,684,780
1311,331,1872
1080,1046,155
1272,19,3340
962,1283,3299
2250,197,976
2193,915,1866
2015,654,3123
1296,33,1600
939,1223,2246
2326,818,438
1171,183,2618
1090,856,1112
931,325,2298
2227,854,1534
2279,820,248
1275,967,3259
97,146,716
1588,630,631
746,240,2682
1550,209,99
74,1323,1491
2280,1167,3231
2054,80,1093
2125,1474,3494
2922,196,2271
709,970,1114
1004,1152,907
2450,559,1506
921,194,1669
1738,1324,1532
1770,343,1225
2787,1188,2741
118,1208,1703
730,119,2751
466,402,3194
2519,530,1138
657,929,2694
921,1430,1731
1226,617,1450
2632,894,2710
867,585,3025
482,175,458
554,784,245
787,528,880
2149,802,1031
2813,67,1605
771,349,1941
1803,1003,3199
766,808,2876
50,376,1720
2370,227,2764
146,250,3367
2257,32,2425
140,77,814
343,618,17
714,920,1552
1352,937,1811
2407,752,18
1953,1346,2235
540,680,2148
998,42,2607
190,370,13
2914,820,1267
72,1242,2934
307,1385,3397
343,727,985
2751,546,3094
2108,1422,845
1868,1158,3420
2994,743,744
149,839,3278
1005,163,3128
2350,198,2599
298,972,1412
2016,804,312
510,712,2277
1721,312,1002
1938,1304,2283
2852,916,3104
550,1396,596
1237,794,3102
1443,1362,2110
494,716,2711
1352,861,118
2228,644,1661
2812,313,2128
504,135,650
625,1344,3276
2005,690,1486
2314,365,2009
977,609,3064
1748,1223,3490
417,1085,520
869,1295,2153
57,518,3375
1154,464,1629
983,1365,2244
383,1334,1692
2811,1073,813
1162,1292,2422
2242,824,1976
1117,368,71
523,531,848
418,770,254
232,316,2286
177,1367,1259
2551,401,2344
1670,226,1031
817,645,2813
504,1374,3479
423,257,1030
939,1487,3062
920,1454,2195
92,725,874
1758,507,2852
1995,702,2723
2621,1415,820
2319,420,2750
57,211,2887
2852,661,2777
502,266,2068
1409,878,3413
1996,682,1060
2038,890,3383
2420,677,1937
1208,840,3258
1168,1037,1467
1160,148,2667
1828,285,438
2587,1033,1535
724,603,3286
161,1496,1630
2795,235,810
867,793,399
1712,1136,1815
1346,1229,1876
110,94,545
1254,589,3146
2418,543,2196
154,865,1426
1526,350,1192
2833,1060,3371
2377,122,52
64,901,636
746,1266,312
2454,1001,2108
305,1418,2241
1397,428,1083
661,775,3401
1910,810,2859
99,1390,703
1983,64,1376
2188,809,179
1410,1159,1027
2670,1440,1423
1510,22,2984
1835,1482,1417
1611,1195,1734
2711,251,935
1154,960,3086
882,816,417
1801,55,19
2971,483,2207
2563,1312,1627
736,261,957
2670,1100,1798
542,1141,2276
1905,677,3201
1920,62,2022
2611,611,2490
2793,1205,2258
1730,240,1675
994,288,2209
679,77,2681
918,1399,2371
285,392,247
2260,632,2810
1757,1420,2374
2427,270,2859
936,903,849
959,180,2300
2099,703,717
237,228,2700
2534,139,1347
700,1091,2747
1738,192,1940
342,1401,2671
2861,177,457
2498,1482,3058
2727,298,473
1571,1011,3164
2872,1314,965
2468,1431,880
2374,2,331
594,1198,90
90,732,2239
917,1238,2245
942,608,1779
756,1012,2087
2181,333,2531
1842,589,128
2993,346,486
583,507,3453
2105,25,3222
2846,586,403
789,76,3386
1400,793,735
133,6,3315
1888,389,1344
968,145,169
1687,69,921
973,1126,2915
71,149,1079
144,116,1031
1609,346,515
2052,652,1077
1083,1490,2893
2414,966,1754
913,851,473
2505,678,2424
2955,234,1842
41,1341,83
2585,424,3417
2064,851,3470
292,1161,721
1413,104,2103
2436,279,946
257,196,2773
1186,1485,2323
70,616,3482
706,662,963
2856,1143,3314
54,1094,2515
1268,939,1572
2564,819,2629
2517,1286,200
346,576,344
45,855,792
500,285,2496
1911,1026,1220
285,819,427
2180,1209,3440
1853,121,560
251,779,2586
210,1316,1163
1885,70,336
1822,611,2649
2435,649,2822
34,127,3410
2493,1296,2931
2876,1399,2686
2081,1435,1777
1352,62,517
1132,482,2286
622,227,2505
836,676,3290
1701,732,1206
679,583,2798
628,1457,2553
1609,575,2457
1702,686,2652
679,165,2871
2488,487,1226
338,1382,1973
2153,612,1397
1505,185,1861
1160,610,1400
2129,736,1305
1083,1024,145
326,957,1229
2348,1025,313
2811,293,1931
1764,1190,19
1258,1444,192
2565,99,3049
721,1125,399
1016,473,2835
1474,818,3258
609,20,830
2600,476,1665
30,569,2449
2183,60,995
67,1207,1508
2021,732,1204
713,1220,1812
556,1053,113
2847,45,1631
1153,748,68
342,247,1446
1736,1424,2557
1861,36,1441
831,781,2949
2916,628,2001
1958,208,3272
2788,1314,3245
516,632,746
1381,689,2631
583,354,1794
253,358,3095
2543,1359,496
2865,581,130
1111,1022,2595
185,1177,3398
370,1481,2773
2948,1360,2495
1449,1320,2309
813,282,2395
2173,349,881
902,387,529
1686,376,2078
1161,1239,2321
2940,1378,2503
1963,425,447
1184,1129,3326
353,455,305
339,362,294
247,560,3011
741,1326,3262
625,100,2221
685,1057,2360
792,396,3475
2852,958,3393
2492,328,2941
1366,884,439
3000,578,2817
56,685,606
33,1345,155
685,904,173
459,787,2028
847,712,1002
786,1031,2827
2955,809,2654
185,1361,3333
1780,1268,626
1244,293,1258
1322,517,2294
1621,481,2774
1359,1444,2691
1281,1340,485
872,539,2564
1978,548,1146
915,608,2202
771,1416,3211
1253,837,2577
1332,646,974
1824,940,2197
2837,1345,838
741,1293,519
612,405,2653
609,657,1638
690,78,1745
1900,223,2818
11,1499,1811
1073,505,1303
1921,36,1547
2980,364,1066
946,152,2062
486,542,650
1301,1272,2355
2239,1427,2646
1972,466,2457
2259,1190,1797
310,571,163
2552,655,1247
362,1399,2765
125,1341,2435
1279,1367,2572
2001,1470,1099
2930,1054,2623
2732,488,1527
2063,1149,1074
1478,1152,3052
2520,658,1070
2494,1465,3334
589,149,813
1681,921,3015
1614,692,1138
2038,1140,1944
1370,1269,877
2127,1015,847
116,1010,1564
1381,1392,2475
1568,794,2042
2564,1262,1609
2442,1068,1895
2032,1086,712
2730,1494,1852
1531,595,3364
704,1086,2989
1803,1328,2333
818,146,1163
1755,1078,1117
2915,479,1210
2793,1277,1663
2940,1208,3255
2231,1083,1630
812,107,592
2912,1307,480
1069,1438,3120
599,239,3341
2006,864,2605
572,503,3124
972,1406,1391
1041,1221,2291
859,332,858
2435,646,1861
1162,280,2833
1685,1192,1622
127,862,1498
1952,977,1027
2962,100,1415
1271,1204,2191
2787,599,489
2329,1500,487
2942,689,665
658,1239,27
2134,68,1338
2220,485,306
1263,957,1649
880,1054,854
2168,1043,1229
1024,493,2920
1063,921,652
142,816,1912
1319,1330,1221
889,1322,1729
1651,1244,1054
2025,278,1306
1544,1193,2709
2225,774,3064
546,24,1598
763,460,2111
97,45,399
562,509,2672
2826,1306,2153
719,930,692
2730,832,600
526,448,847
1134,960,2952
874,63,1296
630,596,1283
2271,1189,822
2454,72,532
2850,85,1517
279,795,311
973,369,3475
1633,408,409
2512,294,1777
824,169,321
123,1026,80
375,513,2345
2294,879,1893
2924,1170,994
2911,493,2862
2062,1194,3241
1683,504,2502
1072,1432,1232
766,621,2754
2708,483,661
1406,140,2286
2735,283,2864
2943,470,622
1504,945,1159
2907,1413,1549
1576,555,3421
1739,1202,1205
569,1241,1244
73,1370,3287
114,1077,1056
1395,587,1168
1527,984,425
2005,400,774
1707,403,3426
1058,1319,3309
2998,200,1275
815,1206,1644
1867,351,1655
1582,1078,2468
2426,422,3419
1628,1111,3277
1142,0,2872
1640,1148,1695
1793,361,2696
1513,1291,2649
2902,42,1426
293,1146,396
1769,711,3435
54,353,1592
125,740,659
1435,305,235
1350,891,3137
121,901,128
1583,29,1832
2612,1147,2370
1063,394,2125
1594,1077,1503
17,815,1034
1767,180,1583
1627,116,3105
327,1123,1333
2118,560,1672
2486,500,929
1501,737,2394
2230,275,1059
111,919,2413
2982,1301,1415
557,776,186
1524,877,2453
2704,131,339
513,1395,1262
2449,445,1342
133,429,2902
2779,1319,1702
1138,214,1323
1608,1463,1578
414,575,1475
577,429,272
1552,952,2609
564,450,3439
1571,1432,48
1499,855,2160
349,15,2862
1456,968,2714
1272,931,3219
1317,580,684
1990,221,1281
2639,1321,3483
214,506,1171
1020,615,1311
790,1376,2152
2664,603,257
1954,1125,192
1587,1447,2115
2257,1315,274
2608,1489,1840
1265,511,3379
1669,107,1643
2270,806,1628
69,33,2204
1995,1430,3403
1944,1362,630
2514,1308,2551
1145,947,937
1534,1348,2289
22,919,2065
1924,744,2441
1251,1239,1787
1026,499,2837
480,1394,3490
2931,9,1699
329,763,1112
2848,1322,1804
75,162,1505
2358,1353,3391
664,355,1038
1511,1224,3218
750,43,341
298,1024,951
942,739,3238
723,382,2498
1319,425,220
1560,806,2814
333,375,1266
1575,760,1358
1801,1330,3437
1066,43,1962
388,1104,1414
1654,564,2754
447,502,2012
2541,1146,112
1563,1019,1548
2873,363,3046
512,949,3135
1501,858,1566
1880,781,590
2362,148,3392
1448,1428,319
2532,209,635
1393,178,231
2334,86,616
2576,1226,1681
2815,12,3178
28,603,3098
1995,175,3187
1347,1470,388
2478,581,1694
111,616,2490
726,736,3392
333,701,1975
865,915,3307
2776,1302,1199
1753,157,986
2468,1194,1298
1486,457,1091
228,161,1633
518,127,2019
2304,734,698
2626,875,2637
1930,1418,1411
1157,1360,1739
1257,657,2774
2507,185,465
2018,334,346
600,972,2339
1034,52,724
548,1005,2205
1918,861,2541
512,674,745
959,867,588
2951,984,663
348,1417,1732
181,1003,532
2612,268,712
753,1342,3491
235,419,3097
1560,446,995
271,347,2582
61,706,960
1978,303,2075
2633,1314,1266
919,1108,3051
28,444,775
2055,762,1349
2795,1448,1133
2107,565,126
772,1159,1145
1648,1376,1017
1479,251,1423
1401,824,2162
991,1018,410
2205,183,2573
2569,295,3396
1639,241,2848
2929,773,2078
1868,1466,1822
1069,1042,1274
1412,317,625
2717,378,894
1964,368,1045
808,508,2861
2431,535,2061
2116,790,2985
738,470,510
2158,1153,621
2971,943,3475
0,264,3039
2547,1136,876
803,926,1177
1223,411,2707
2064,1021,879
1567,1393,1067
243,198,3367
753,1325,710
1042,604,1087
1252,405,2964
566,55,3151
1666,210,24
1369,743,2768
1542,447,841
300,1301,2278
255,748,1306
1377,596,1133
2466,142,2776
649,357,3088
73,1291,380
1196,17,664
1275,465,1830
75,329,570
82,149,3334
1843,1027,1256
2870,731,2588
2452,25,290
482,1310,2623
1376,848,703
274,1413,233
1752,121,3113
2306,1198,2918
1116,1265,1627
2502,1226,2375
1501,546,2252
1937,476,1381
2280,597,929
1266,870,375
1370,826,2919
2258,1045,3206
307,615,2240
2155,366,2915
863,877,2388
1885,514,951
943,629,2915
407,991,2056
1874,657,2454
2521,846,757
2223,1441,293
1298,950,1273
493,1283,480
385,1248,307
1308,883,2587
2994,1463,586
828,1265,2010
1545,1198,122
2487,102,1836
2653,306,1048
1328,1148,3455
2632,1324,3469
2498,1121,2185
539,253,1896
1516,167,306
1817,678,993
761,782,302
1397,982,2801
1237,1300,1044
2639,1098,3015
1788,596,2565
61,1486,2055
1863,286,2124
984,875,1038
1035,199,1502
679,133,2233
2019,693,2077
297,563,2866
2167,313,1233
2631,22,1413
1497,898,1405
50,1386,1229
857,983,2195
2861,1239,1969
1239,1139,2071
2810,705,3272
1248,940,3051
1743,531,2874
1818,279,1246
1849,966,286
2827,330,3117
1644,108,2338
2525,1247,20
2243,1075,775
2544,250,3315
827,534,1069
725,1205,836
2018,405,1418
530,204,610
1610,1111,2311
586,520,883
2413,1389,575
2545,893,317
2126,996,460
46,80,1236
1209,624,1328
927,34,3382
1240,879,849
931,640,3146
1844,666,1035
1101,852,3398
1193,1469,405
1787,875,844
2794,69,737
576,1323,3347
2811,1471,3128
93,976,1334
2782,1463,432
2702,1062,1667
1027,1216,1383
332,1384,2930
2666,997,1460
1883,417,828
2291,401,670
1051,1304,293
435,1171,1408
1930,715,1419
2973,153,2683
526,1188,2209
559,443,2493
253,64,3026
1082,198,3127
2206,208,3132
526,1244,1620
1083,248,1791
1088,382,2912
1318,1299,1413
1485,1044,1158
302,678,3357
2917,654,163
2308,127,2169
1164,989,2151
266,294,1382
2358,888,1786
232,866,2648
600,955,930
2207,138,1953
2570,1324,779
1947,560,91
1386,1410,122
1009,933,2927
2264,1412,3231
95,1412,2881
508,841,951
2376,235,578
277,1162,1221
1733,940,1734
2898,160,728
50,465,1703
786,689,3253
2414,924,1754
2554,1017,2048
211,953,560
334,1121,2954
368,122,1881
2577,750,621
563,1311,810
388,53,1150
658,941,1753
329,1220,921
589,134,1200
2762,1050,1265
2004,519,505
1978,72,1247
1003,1305,2135
2521,1246,2984
2273,1107,1635
1009,77,529
1362,1493,1794
266,1282,672
2177,1315,2299
319,37,2662
2421,173,2946
1061,920,2901
409,1037,1288
1258,1122,978
205,1360,612
147,1357,1553
1475,1324,2880
81,617,1179
2510,70,3388
848,299,300
799,1253,3286
1730,503,2063
54,1458,1075
2782,1085,994
792,387,444
636,196,257
820,643,910
291,288,1341
967,1331,1426
1477,443,3390
389,1380,417
2805,1226,2487
33,1109,645
434,1089,532
2997,1302,2978
2707,1028,3498
2780,731,41
1664,1388,2208
671,947,1632
2777,322,2451
1877,504,537
586,1154,3040
989,855,350
2275,108,2426
1254,400,2727
211,384,1444
1316,161,2755
2270,1225,2184
889,601,3097
22,488,1447
2552,1078,2265
532,414,1163
2740,948,3052
2527,1312,2079
670,1188,1837
2961,512,1999
523,1155,2154
2842,940,2712
286,653,1161
2304,1128,3073
2350,964,1296
2362,903,3343
171,1074,754
95,965,1581
813,1122,1575
1076,5,2611
1251,563,1746
2828,1228,354
459,129,42
324,541,2078
343,173,1682
1402,170,3030
2098,1187,1422
2775,481,2204
332,236,2735
298,850,1839
1856,185,281
866,1480,2188
428,224,1714
1061,984,2721
540,81,2233
78,528,1874
1925,1101,70
2606,289,3288
2926,1382,101
14,435,240
2719,1032,2466
1951,100,2352
2112,1454,1337
1815,72,2594
422,494,2688
1119,1187,3033
2042,1383,1814
1582,1256,1920
2421,282,1863
577,1414,56
2694,389,1226
81,261,2423
1209,1360,2385
2162,52,459
919,589,1101
2650,842,3200
812,164,1852
187,779,3450
1226,949,1972
1442,846,487
571,478,977
2007,1221,133
258,1229,1667
2323,732,820
159,589,869
247,1315,1788
767,1234,2856
2516,159,2120
1211,1225,1620
1332,321,2626
720,402,167
40,1063,1858
10,1327,3036
696,1159,703
2015,853,2032
230,822,1111
212,931,933
1669,711,3120
1460,585,1605
272,182,811
598,1391,649
2328,1183,3229
2957,705,2973
840,383,523
497,999,542
2034,724,468
983,1421,2787
2937,73,2090
1916,1421,1211
1730,104,986
2659,628,1961
1727,1458,987
136,754,1
300,791,1165
1777,125,1460
1073,1179,636
1076,677,1939
2096,1463,3344
1523,1057,1668
1304,1187,2135
2080,238,570
2123,546,1217
1236,500,809
1385,1212,3219
2530,734,2996
265,670,163
2020,1227,653
913,1351,2805
2434,748,708
1142,540,2563
2997,454,1262
1015,500,2517
2256,790,75
1608,1356,1131
1001,1359,1924
115,538,950
2373,1404,501
1411,374,3350
256,457,1365
1733,950,2616
1247,122,2463
1302,281,2700
2778,1100,817
994,1301,308
1294,224,1283
2767,1057,2746
2087,1071,1646
45,1300,3032
3,1165,349
629,704,2205
1378,562,1352
2779,1098,3380
1697,294,3344
316,1308,3067
2678,856,274
922,903,1146
2404,755,3377
269,137,1406
66,1500,3134
2858,999,3095
180,1470,3354
1588,1361,2376
277,95,1054
370,897,2592
1164,1402,1565
1947,320,2010
1668,387,1621
2433,1453,3483
2236,1232,1202
2223,1410,1893
2976,526,2304
2320,642,2809
2585,262,725
834,52,2014
1425,1248,1986
2289,770,1219
246,1065,1264
308,635,1328
2641,1212,2168
586,1312,1279
2474,787,3054
459,993,312
1737,350,964
1696,1405,856
1441,1368,3237
788,461,312
457,824,3429
2185,1194,1703
2219,635,2977
1892,1281,1665
471,1324,1983
125,1190,1082
2666,145,1887
2944,930,3015
483,1144,1748
181,985,1088
982,1029,1993
464,1465,1611
1990,981,3352
2179,1298,2906
2640,773,2515
1909,587,2008
1297,840,2930
2439,1085,671
1282,988,876
1276,131,3169
424,1248,3093
