grocery,food,other
621,1303,784
1233,240,41
1763,226,1293
2442,951,3335
2869,1197,2255
1882,49,1197
103,1385,1644
1648,623,3076
413,690,491
1391,814,3125
2027,666,777
1879,483,3340
2449,973,3215
2609,511,1301
2363,1209,2535
855,773,1016
2917,1386,546
2666,837,3318
1535,914,2570
2870,640,1420
2037,642,502
2889,1315,388
2217,1090,1547
2685,1071,2109
2452,896,554
2126,1415,110
1192,456,486
899,1002,2025
514,1152,2845
1553,1381,513
1117,850,1404
1410,823,3387
2957,1274,2908
57,1279,1075
98,221,444
2437,41,173
1784,1120,2460
531,1389,1544
1153,404,370
979,973,793
1909,592,411
1709,140,247
477,704,919
1499,434,550
462,1148,1974
367,145,1414
1987,801,778
2044,1226,1593
2925,214,3338
2742,262,2683
1940,695,711
2508,968,728
50,483,2011
941,247,1343
2870,1162,217
486,1478,1707
1396,1231,1452
2377,633,820
2662,623,1137
534,115,850
338,1354,3110
2390,662,945
340,762,1252
986,1496,471
846,666,926
1695,325,963
426,4,1304
696,883,953
1323,1105,652
729,558,2924
2082,310,3023
837,1215,2751
790,1137,3026
2577,763,1777
1745,1067,397
60,759,2126
114,340,1964
766,403,1853
848,1302,1236
2934,635,778
1815,1381,1800
426,899,326
1413,80,1829
2423,573,1019
2334,352,587
1907,639,178
1515,526,2814
796,507,1557
1884,477,1312
2261,22,523
1590,1498,423
1261,380,2033
2655,57,1167
118,102,171
47,1438,125
199,1397,900
2838,769,2937
2851,410,3358
17,1190,663
1765,880,1134
2655,1234,1313
713,1499,1103
814,246,747
919,796,1011
2472,1432,1134
906,264,693
2002,382,1394
979,798,3498
795,1050,3436
816,15,3295
1540,1411,588
352,1353,174
1015,956,3100
2083,616,832
2492,915,1102
2559,1248,1278
2465,1317,236
1637,1408,3201
728,23,671
2131,1222,2983
2015,390,971
2295,563,642
2323,299,158
1328,93,1391
2060,829,948
1015,221,675
2992,1411,1260
1009,1247,308
462,757,1222
2566,266,1872
2016,1032,3288
1724,288,1038
892,1304,2817
987,822,792
1695,483,991
1830,926,2937
2489,596,1285
380,1147,2936
382,47,1113
1314,169,2355
854,1004,18
1204,273,561
138,848,1373
1532,538,721
1932,118,3482
2305,63,3266
1882,136,2277
509,991,2078
2384,1285,560
1973,314,2802
954,1278,3044
2846,1387,1421
2058,13,3082
2241,526,2697
2880,1429,327
776,897,1896
603,258,211
569,1122,460
1080,58,1737
823,899,3351
1303,1359,2164
2802,937,142
561,577,1268
2996,1366,1243
91,713,1454
203,59,1353
1562,509,3009
1546,189,690
1938,472,768
536,377,2159
1302,79,1455
43,1320,2527
131,1124,1689
2196,46,2520
552,1069,3051
618,271,3486
1535,1088,56
789,951,281
2975,58,620
39,553,1021
2829,636,2081
2343,1024,2213
2560,1377,3390
1291,268,1019
1329,1152,3205
541,100,2757
1686,1211,495
847,644,3084
1885,1059,1807
1429,35,826
360,259,715
1232,1483,3154
1168,778,1503
2473,1193,2298
1791,312,2214
2220,109,2186
2276,464,1264
1137,1107,3291
1084,1239,3171
2727,456,1158
569,1168,252
2983,1497,1358
84,964,1230
284,1312,2005
541,1246,2629
1553,629,2972
1800,43,3132
2578,582,3299
1720,271,509
1145,64,1541
2315,1018,2764
1283,1008,1802
426,1126,1353
765,1098,2813
2819,622,683
1350,363,2105
2059,652,1119
1081,1397,2696
2384,464,300
860,879,2922
670,1397,1379
2211,1485,2739
1578,990,3157
2773,328,1293
2800,987,323
2,987,1636
2392,1346,1880
691,256,1520
2320,1165,529
131,67,914
281,282,457
342,677,2412
2086,305,1154
494,1186,2492
2094,1409,771
897,888,213
717,1463,1072
2500,1003,1593
1215,922,1544
2644,435,2070
1905,769,1190
611,53,697
1907,44,1057
804,20,2668
2803,100,1379
973,910,2141
145,694,2087
686,776,3307
2342,454,2755
213,529,1388
1514,1203,2769
2888,932,2987
491,180,2382
1119,110,407
1207,264,2569
1940,1489,880
2035,683,3058
1919,475,1314
2863,1413,2815
1169,265,984
1164,1477,1910
864,274,123
2081,1361,935
2959,152,1446
1569,566,258
1667,449,2951
2832,807,1197
771,456,2537
1264,1227,2409
465,1484,525
1493,1045,2760
848,1038,2271
548,1278,2455
2651,422,1118
1310,1195,1248
2754,766,3094
2179,211,125
1569,1317,2003
1279,1074,1116
2260,1491,176
2218,906,3149
2742,238,1559
2705,1147,1213
670,1463,596
1756,717,2256
2379,376,23
1653,756,996
324,1102,1241
522,224,119
1361,678,2401
777,1079,3384
2206,12,2202
949,163,3175
694,1256,3037
1703,452,2650
2105,957,93
269,100,2888
873,226,2427
668,260,2134
1217,634,2113
684,1345,380
2322,1353,1884
1868,1322,521
1842,166,3194
402,1000,758
1050,70,2089
1651,945,476
1975,1160,3470
2288,137,2169
2747,1165,1710
2102,1126,1371
677,51,2584
1901,646,526
1529,534,3276
1952,678,3063
730,655,2385
1746,992,366
770,969,3037
577,1021,2162
1394,463,708
119,451,1550
2931,382,1016
2698,854,451
2093,1048,2636
2724,1452,2085
156,350,645
2144,1284,2474
2769,537,343
1807,102,1837
2063,1140,3343
1428,395,1265
744,152,1305
2342,5,2082
1431,3,107
64,1434,1451
1373,1063,2908
261,1189,3419
2397,978,2829
2858,998,1322
2954,677,307
1566,791,881
1996,780,1976
2768,462,94
358,93,1666
2973,76,225
2881,876,2022
1143,183,2315
1042,1378,2323
1564,1359,2598
2346,3,2195
1867,374,1871
1088,896,1236
899,846,1506
1472,1041,603
1288,187,725
1964,497,550
2336,200,1121
2954,1168,1882
134,368,2838
1955,1415,2199
1517,448,657
2790,973,2601
2337,1434,2553
165,434,2431
2497,1109,122
379,1497,780
1538,341,1933
45,995,3031
62,1241,1873
1042,881,3321
1367,1054,561
2185,497,1760
2004,1048,2870
2628,1437,2595
2836,481,617
609,217,1383
1896,841,1661
251,979,558
1121,1130,1775
2752,709,846
1221,595,1910
107,730,3405
2975,436,2548
1498,22,1655
2580,1484,2174
2070,188,601
2193,1038,319
171,959,3154
2597,468,2022
2102,581,2117
409,234,3074
2014,1129,1913
173,1479,3358
1313,231,810
382,457,3461
170,930,2869
2835,280,735
2478,1248,2428
524,302,759
1373,994,1965
1273,1012,822
106,1424,818
1160,870,1752
421,482,3477
1754,1444,1728
348,506,1921
1365,529,2786
2800,593,891
1640,1233,805
1098,757,2595
1485,365,2057
2769,284,243
2144,855,2201
195,230,1440
1209,705,3243
2369,698,2049
2748,442,1296
433,396,2209
957,531,914
422,314,2197
1712,544,19
2985,678,2679
924,252,2591
2682,1023,3390
2542,789,2582
1872,1248,2251
2890,586,1761
2250,367,1130
230,1375,1590
2758,1036,3150
1698,894,2901
468,859,196
2961,1193,49
1804,1217,2404
1959,815,2529
931,678,477
859,733,2950
1898,1045,789
493,297,1637
2169,528,488
2374,1247,1902
1843,1385,48
561,941,294
1681,1193,784
2042,1455,1086
2199,388,3388
1739,316,2966
914,371,1247
752,616,187
862,811,2913
225,461,2157
1789,382,2651
741,919,1542
1040,431,1147
1174,906,2970
469,454,2568
1613,1400,1229
636,1423,403
1826,1330,1535
279,471,3334
2427,1313,228
2576,717,2579
2106,397,996
103,1373,1936
2151,634,2426
1012,484,644
1995,1155,2150
970,602,2693
2205,158,2798
355,1273,2657
1009,1199,1779
49,1116,1709
233,1001,698
2370,785,752
909,1485,487
411,520,3214
2256,1327,1551
1538,78,2480
2171,529,2651
1447,658,1359
2443,1217,1130
1854,1110,233
1162,698,841
876,1003,3000
2509,1037,1365
1806,1178,1583
1585,1072,2643
2942,1346,391
1316,581,240
1332,1149,3364
413,612,1114
2782,396,2137
554,9,2986
1773,832,112
467,81,2432
2648,732,991
2280,1109,2177
171,1237,1121
783,785,216
1322,447,3158
1305,1007,484
993,525,2088
1034,148,2246
1876,1200,246
1844,417,2659
1982,34,719
2007,1189,1250
1355,431,2168
1496,1084,1184
1275,1172,2521
640,1253,431
215,326,1258
2937,848,2468
2331,330,3287
1074,68,130
2988,1029,1268
2148,1087,34
2322,865,2860
1265,941,1604
1300,97,2809
368,288,3075
74,898,1441
1665,1253,537
605,39,362
1214,1019,178
2551,1342,1053
1655,1062,2317
1335,467,1100
467,337,2864
2077,1284,2169
1417,1462,2407
804,85,1889
84,1480,1165
524,544,2985
1551,1391,1210
1034,362,2665
2344,257,2963
2283,1494,1251
433,589,1067
931,525,3467
1666,1036,3464
331,829,2756
2684,654,1260
1380,506,2109
1337,1447,375
554,176,2147
181,1115,875
980,1467,3271
613,1036,2405
2992,63,1906
638,853,451
2428,67,1926
1406,1376,603
2889,844,1177
1110,1453,2845
129,805,579
141,589,3202
387,387,1943
1001,711,793
1643,998,2624
2617,800,1877
1082,1432,1123
2092,807,2571
1478,1254,971
1462,648,2176
225,523,691
782,1326,842
2793,252,1227
2151,692,1108
1489,1097,2126
2319,1313,1053
114,17,2761
797,604,582
1499,290,2765
1970,751,644
1819,1344,546
908,13,2700
2705,454,1071
1041,1061,1312
1387,288,2592
2606,910,2040
2685,671,1977
2492,376,3303
2269,1403,2255
922,64,1104
65,916,561
1902,542,2221
2002,411,3411
2485,372,910
2461,43,1873
1139,1299,838
1589,516,3108
1248,785,875
921,1328,1157
262,304,3407
1369,646,2606
826,297,630
2359,1012,2191
1278,323,3052
1292,418,116
587,104,1541
2504,701,1976
1937,889,2672
1346,174,2816
1054,673,655
2786,602,682
220,1147,2258
1834,654,2190
2189,134,335
2277,1235,228
2695,1375,1607
2479,1412,125
2947,284,3254
192,737,973
337,833,2944
1030,858,1312
2723,1002,2626
917,273,935
933,615,928
1114,10,3316
275,75,2117
10,1090,777
465,44,2655
464,1351,1775
2378,953,1370
2980,533,1274
1046,1350,399
1545,362,1072
2882,896,2120
2639,1127,879
2556,396,3211
1362,1277,309
1937,1218,1267
1042,895,968
1147,723,3312
64,517,1435
483,1328,921
2843,384,2053
1388,961,1362
2676,1057,4
2564,387,17
2544,1144,1639
1748,373,66
733,357,1243
1384,497,2899
1865,1170,519
2092,376,29
2982,974,151
217,1104,1907
3,1015,1049
1403,900,1818
106,1048,3107
2564,578,2197
1548,374,2672
2564,1421,1468
548,1499,2105
356,514,2625
890,965,2757
1739,9,855
2216,1197,2433
1268,1461,259
1757,850,1908
2120,736,1966
1716,359,2848
2387,316,2402
1976,1183,3401
1148,1375,1881
1069,1046,2588
2156,861,289
1972,133,2377
2668,490,2831
645,904,1671
1683,570,201
1666,1050,3178
2728,841,3043
1350,1218,425
1674,652,1127
1737,494,923
164,866,993
1686,681,3231
2605,1439,2519
2221,1475,1367
1736,1306,2742
2858,1242,962
2535,736,1795
859,1152,219
201,1348,17
2569,1138,1744
854,904,1879
1000,1129,1718
1881,1021,2454
1998,1250,874
1650,1424,57
333,949,2805
1407,1391,253
1018,1360,789
640,179,1003
1704,273,2779
1496,282,3160
743,431,2307
2415,743,2117
64,868,2592
203,789,2626
753,1222,2703
2090,592,2352
1005,881,1179
939,708,802
1934,484,356
1602,701,2965
1438,542,3474
1229,537,2725
1217,1006,239
2668,638,699
2313,11,3191
312,218,1242
2503,1005,661
2753,1195,197
2510,949,2040
589,955,278
1354,787,1956
2000,1011,2453
2527,700,2454
2696,685,2761
1845,50,2260
2746,1103,2626
1340,842,880
1902,1464,3456
514,380,2447
2228,65,2913
301,1434,876
1705,728,2702
2795,506,1602
2090,1229,25
2524,999,356
2959,484,2677
1724,396,594
237,762,1803
2902,300,1968
661,438,1109
2040,1287,863
2791,1450,1834
2282,349,2232
1695,23,2926
2723,1031,525
2045,816,721
465,765,1149
503,854,2361
1809,735,3049
260,220,3039
2646,503,214
2179,58,1470
315,400,1957
235,1245,771
89,144,2481
1650,417,960
2992,548,326
1427,892,68
497,794,1548
60,910,1394
2887,539,449
924,994,3258
2751,785,552
1612,1195,823
960,665,2654
1862,1144,1563
2608,344,1654
2603,1100,455
1793,939,2694
829,1019,33
2526,358,1602
1673,764,2253
1372,864,3342
1433,679,1750
33,1008,3214
2527,519,2158
2897,272,544
688,1049,614
2027,62,2603
403,1311,1543
456,380,2089
1831,1223,885
1691,1107,1947
564,1297,1234
1250,1184,223
2322,1197,106
633,107,2446
1544,1324,293
1427,1358,1117
90,519,2283
515,469,899
308,501,961
2712,178,3053
1699,112,1493
218,335,2801
675,463,3028
2282,999,3172
2981,942,3016
2709,970,922
988,139,1782
2264,724,2578
278,1467,3411
1219,71,912
402,17,336
1789,664,2246
2543,915,3159
2400,1238,1707
906,1136,2426
1583,1385,434
2353,1109,625
1851,851,69
923,754,2076
759,0,2680
998,618,1879
1731,577,2639
737,562,2272
119,698,1234
1037,561,2644
2104,530,3318
542,1342,860
2660,780,2922
2632,746,1303
1756,928,3167
956,311,1071
1689,1396,3382
258,852,3432
2302,847,1407
1633,349,3096
629,79,3358
1439,500,2708
180,762,2631
1446,178,3139
2570,401,2867
1544,151,2211
2759,777,2681
553,787,744
2740,352,546
1140,534,2888
1978,259,327
1202,1321,2069
2501,845,2057
778,930,1577
1090,1093,1800
2559,272,101
2205,735,652
2367,748,918
1290,786,75
420,133,2383
289,1135,192
171,695,2517
24,694,2719
1723,909,1907
423,734,2213
2438,226,488
744,256,2195
1094,1002,2319
1384,233,104
2911,1113,3338
1570,706,390
966,83,116
618,1084,2418
2116,988,2317
2333,858,2060
4,519,638
1284,886,2594
1152,1159,437
2880,438,1188
1360,1439,64
360,91,1877
82,165,3208
1527,604,590
1989,187,2108
1743,546,689
2788,453,1685
646,657,2932
1300,436,3010
1285,1324,716
820,853,1038
380,228,1187
705,1450,2923
1,326,156
3000,463,2589
439,38,1233
131,86,3086
1331,1302,333
1997,1412,670
2459,626,1154
1730,15,3065
2859,548,2223
2627,991,345
715,1323,752
2309,544,983
2796,669,1656
1053,557,733
1664,1095,1507
1974,38,10
1426,1443,3474
947,1096,1556
1283,271,1044
2389,415,2666
1689,72,3002
1195,877,1961
442,1319,3311
1493,1497,3444
298,409,3474
2498,1128,811
1944,1173,341
2855,415,2317
651,294,2825
201,785,705
837,1167,1461
2375,125,2205
182,701,2177
482,790,1532
408,389,996
128,371,1576
1520,418,1080
1855,1299,3408
214,614,2437
2202,1373,2089
40,227,671
49,1480,2246
2000,731,1903
477,649,1168
2927,737,1331
1976,1477,2655
550,196,1155
1835,823,1968
346,95,1789
187,330,1004
2157,1216,1693
378,127,2264
683,675,2911
785,335,1536
1763,1198,2929
1859,921,449
648,36,1100
247,14,3197
1416,19,1629
2897,718,1539
297,518,3015
230,965,1775
2504,1216,1249
2956,296,1693
169,268,2351
56,1033,1107
2519,454,2361
555,1295,1266
813,863,2281
781,519,2904
1939,328,3294
970,1059,1700
521,1132,285
2350,695,3143
973,202,2585
1306,1221,1763
251,910,1101
2226,290,1054
1505,773,2286
1805,898,869
1668,836,1939
2494,1375,3279
2620,999,2886
2045,1027,3195
2990,513,535
1505,1256,1599
840,1051,1736
2434,921,1663
2011,938,502
1064,1118,231
1728,315,847
1726,684,2881
546,1214,835
2494,58,198
501,951,1568
1379,595,2640
1352,1118,1513
688,233,1724
2568,1328,1651
2694,1008,2062
1872,78,465
667,812,2021
133,367,3490
2972,1392,574
630,984,906
1477,905,2276
305,710,1271
2113,985,1202
2934,34,1779
1291,1278,2657
1862,48,202
2011,286,60
1514,799,2687
2974,540,694
2088,975,961
1172,831,1440
2223,1201,1627
994,671,125
1857,823,229
2834,976,2256
2935,895,2103
2070,1345,1029
2717,757,165
324,342,94
673,1356,2290
2818,350,1372
1304,38,351
846,1016,3420
2187,706,376
2930,92,3481
2053,1150,2540
1696,788,1237
1015,1470,1944
1209,854,3004
781,1122,1265
2182,715,2884
2277,779,1317
519,211,1166
1694,676,2832
1552,1001,1948
2388,688,1619
2340,1104,156
1886,273,1305
1143,918,2821
2551,1338,1155
14,127,124
848,118,451
624,833,1718
2517,1066,1349
1010,446,1047
2590,1072,2826
1235,341,3338
2816,986,729
1877,450,2309
2740,1386,334
1334,487,554
1491,657,273
434,107,923
1285,1322,3164
460,892,3154
1125,0,2787
1012,180,2578
760,445,1854
534,1392,505
1543,1470,2492
2596,745,313
1907,1281,1936
1221,505,2863
2257,1395,674
2322,878,3211
1920,1049,2479
1584,175,1504
1243,907,3141
1244,1382,2221
2866,801,1962
2843,494,960
2734,37,1829
1772,1412,318
1355,1092,3456
2285,846,1720
2324,1005,1004
1671,560,498
228,529,1584
2650,1111,2117
2399,280,100
1101,742,2813
411,591,1126
1438,1290,1769
2475,1048,1356
1992,477,1033
1800,246,3434
1385,900,3448
2125,791,396
2235,617,129
1511,1117,1390
2733,1344,1111
743,754,2759
2174,1467,15
912,928,466
494,1424,2659
1743,1432,3142
1234,995,101
1149,1356,1648
1843,1470,1797
1694,1082,1264
991,1439,2773
118,956,2833
1464,1490,2944
2812,658,1154
879,339,1860
2064,177,807
217,161,912
2046,250,89
589,905,901
2579,661,2210
378,198,784
1961,1245,985
281,721,2412
2958,1111,3289
2043,308,2345
1866,1350,297
2307,198,2717
2481,491,2750
275,1084,2343
1649,660,1859
159,422,2113
1545,128,1094
784,1029,1328
1649,1284,2256
229,447,1047
1649,943,1549
1148,1247,999
2783,330,2460
1430,1070,3117
1587,1204,2478
836,578,2511
192,587,702
756,685,3234
1834,360,1916
608,1319,2417
164,1375,900
2258,730,247
2690,615,1775
1443,825,2783
2399,897,1647
38,1469,2732
975,517,6
1656,477,536
2578,1074,1596
2369,606,2193
2529,120,2352
2939,791,343
585,1411,3113
772,1337,1233
1114,367,2611
2385,217,2286
368,531,1366
732,1273,1440
2946,103,566
854,888,144
1260,144,1308
2345,1199,2237
2318,286,378
2246,40,1699
868,275,2379
1212,518,3125
1357,1021,796
1327,556,92
217,642,3112
2075,349,3462
293,789,3137
272,181,2309
140,1327,425
951,1307,1141
738,376,1720
2264,211,1868
1422,1326,1571
2490,162,202
887,940,3097
758,763,2864
2031,204,2611
1702,749,2313
73,1182,3236
1662,962,1311
2332,1446,2041
2555,1280,2691
2596,1460,273
1702,598,3057
172,1000,2033
1790,362,3488
317,891,3409
74,599,721
2922,729,2577
2673,1132,681
1224,504,2744
2052,1050,2552
71,671,3244
855,766,3136
1603,1104,3477
1541,90,735
31,335,1772
1010,814,2637
1300,242,2371
2490,1216,1347
2766,1437,2653
1114,1094,3439
1978,968,2916
1294,208,854
2952,1007,3124
1236,380,2377
2136,1459,2482
528,188,2951
2657,307,1564
897,1385,1720
76,1061,1391
2618,441,3221
82,282,2838
1674,430,1207
1850,506,2884
972,398,3134
2231,171,434
261,140,459
2886,191,2978
1767,1270,709
1743,920,2254
365,312,2753
631,1264,1999
2501,728,2520
819,53,180
2902,1122,784
667,52,648
2592,1218,1272
817,311,222
953,892,1954
1888,204,464
61,47,16
2686,1260,2646
2108,87,1189
1939,483,255
1204,326,252
601,633,1722
93,1372,2456
1929,1195,1652
868,237,2071
1291,776,2020
1309,1197,38
50,615,3132
881,1203,912
916,272,394
2694,143,747
208,285,1175
545,349,274
2800,1180,1308
263,856,561
2224,164,1426
2041,675,61
1375,655,1926
169,937,1892
1903,444,2268
1540,570,617
123,397,919
1534,779,3043
1371,1068,604
1749,230,3071
72,1205,1260
832,1340,1531
2558,367,1951
1887,1492,2525
2217,576,210
2618,779,651
341,1198,136
1906,65,709
9,1060,1515
1886,931,1306
2172,407,3094
2601,1360,413
2932,178,1844
710,291,750
1752,741,629
1142,551,2789
436,698,1654
2340,948,404
133,394,684
2953,219,2514
585,1229,1383
2326,60,929
2466,229,2489
2766,949,1653
2748,659,1887
1463,839,465
2919,218,1664
1807,1436,1994
144,768,1266
2648,182,2197
1314,266,447
2217,1414,390
1466,1257,3438
2477,976,234
1027,887,5
1086,35,314
1960,461,405
2075,5,1412
2592,1403,2378
346,1367,874
1402,893,885
1706,782,2489
732,714,1284
178,553,1959
1528,374,1719
2511,1490,2036
2222,7,2615
1957,1388,1387
2085,1257,1037
2280,281,258
2195,288,3010
2466,373,2081
1068,1066,3028
1402,610,826
2004,440,3017
1135,989,171
403,241,2100
2924,697,66
774,381,1269
2694,484,342
1494,970,2388
142,855,386
1709,723,21
2235,623,1219
2039,397,3244
1131,254,3009
122,244,3463
1450,1242,1679
2510,645,3231
1871,963,2642
1583,180,2919
1498,293,298
2162,797,612
1753,1473,1204
2424,523,1048
1669,328,3407
1409,562,280
2834,532,2525
2961,280,2768
303,58,803
2439,809,3192
1822,599,434
926,7,2998
2523,812,2735
447,795,2868
1226,955,1762
657,1366,160
1578,330,3217
916,938,1885
1120,50,450
1735,783,2387
1473,1064,151
2698,1311,2989
1124,326,510
1583,324,1206
2091,975,2370
2024,721,362
1515,773,1765
1594,1398,1226
2188,1088,1182
975,109,40
2405,1122,617
871,1303,2795
1524,526,67
1669,146,2783
974,1022,2769
323,77,2369
2286,1185,3482
1628,561,3399
2055,393,3081
101,1484,3111
1129,141,457
693,180,1893
2677,14,1813
1815,194,2087
2210,41,868
148,1365,1878
2579,976,2329
790,1369,932
1347,184,3034
348,1036,1983
2778,1154,3135
1017,56,522
2650,544,1028
2373,683,1308
334,419,2820
513,402,2080
1794,1449,163
2512,1135,708
817,610,1825
896,1349,3188
2094,582,1210
330,891,892
2327,107,457
1986,27,2662
1558,902,572
1995,904,1210
1093,844,2431
2392,278,61
2690,102,1592
378,103,1066
815,186,1248
1331,1029,2009
1741,1335,3084
2679,1087,1243
82,1394,189
2576,1135,188
130,1453,229
1946,1421,1940
2719,289,1500
1917,925,2410
603,366,999
2126,418,1405
2753,347,400
2568,595,458
2695,1210,1020
2635,980,3441
1657,377,150
2758,1404,628
1708,314,2679
438,457,2241
2132,806,2764
2279,918,2745
806,144,1591
1093,1029,1064
2053,1469,1650
100,429,1687
1044,643,2909
2660,379,866
2161,652,1814
1230,1204,1309
1986,860,431
1920,1128,1724
2901,941,2323
121,986,3228
229,1229,533
2920,101,1337
1731,1016,1865
53,251,3001
809,993,547
1556,1429,2771
1242,10,2229
40,181,1709
559,558,1676
2103,969,3069
1307,1369,1273
1689,418,440
377,1370,72
121,84,1135
1343,54,676
2620,637,1007
1271,1040,2362
1187,1278,1334
2740,1435,275
1272,1390,3071
2985,1097,344
2155,1176,2073
2994,480,279
608,1458,839
2064,980,2828
36,638,2821
1346,179,350
360,1111,181
252,233,276
330,1292,254
2278,1005,2222
2116,298,836
240,1459,2182
369,337,1672
1798,1454,1024
1144,122,1054
2651,1438,1425
1743,631,1495
597,158,628
996,250,2455
1492,294,3040
2495,845,2648
2637,1195,1666
1691,580,460
367,739,603
1286,1198,2075
989,347,1132
977,533,1775
2950,870,1134
829,400,620
1119,431,3195
2816,615,2294
2806,842,1597
174,1272,2174
694,418,2818
1034,1421,2255
732,1067,939
1831,595,3442
1501,1301,2446
2392,1454,2926
1644,1393,1877
130,1378,566
1925,1350,1070
712,692,63
2795,1033,452
986,1283,2826
1954,687,3389
2600,968,2976
2464,911,2509
2835,188,2046
447,70,2970
252,438,2996
1890,792,706
912,1393,1774
1760,1390,585
492,296,1566
1217,1402,552
1960,556,1116
2581,452,411
598,448,80
89,36,314
253,584,2032
1242,195,2859
2859,329,1048
1097,247,2021
1583,1351,825
261,840,451
